2025-11-14 08:09:00,958 - reasoning_library.security - CRITICAL - [SECURITY] CODE_INJECTION | Severity: CRITICAL | Source: test | Action: blocked | Event ID: c221090777552aad | Patterns: eval\s*\(, __import__\s*\( - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,316 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: b5aeca57a05f422e | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,316 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 5b861075b0a5dd72 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,316 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: de1548e16a67aca5 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,316 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 031e96c8150ce889 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,316 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 0e869f62c395178f | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,316 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 5ccaf931b6476288 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,316 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 52b45500cb952a6b | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,316 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: b2752d44e9b35ad3 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,316 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 1f592e3d165018a1 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,316 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: e661703c09118f38 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,316 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: ac0ae2e94339b409 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,316 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 13e6e3dbcc6e9989 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,316 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 20907b91929e48df | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,316 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 28224326796fe589 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,316 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: f0936b2b6a998ec3 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,316 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 0a9a22688c487ee7 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,316 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: d29aff8fd3640dc7 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,316 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 1407445258a67d73 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 2d7e1d545f18de7e | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: e295b1b5e7298df1 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: a39c9253d7ab7e3f | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 6438908c85dfe67d | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: fd52f5a9b047c8e3 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 8031ac413f64297b | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: d939739f5abdb7c6 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 3710872b8030132e | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: c5313011973ae74f | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: fa15cafe5b7512c6 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 5e30d00922e71fdf | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 576966b8e455701d | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: ca249f81fadd4528 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 90828ca524493681 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: fead20019e4c35bc | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 273654cad236663c | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 45df213f97eda4af | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 129f941a7b66b134 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 93bfa7d19a29923a | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 88c24dd7cf11e5fb | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 933c2c6b31c98dfe | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 8dcf0f519fd20eac | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 1712df705ba9af6f | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 25f7b9f13d72c6fb | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: bdd0491731cd219e | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 58ca7c4d285341be | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,317 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: d862e3169bad4920 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,318 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 048b65f6633434f1 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,318 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 261795222445ceb7 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,318 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 15674f7147946be9 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,318 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 74b32cbf7346743b | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,318 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 3701f201f8ee8094 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,318 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 14b53d110d8e0fc2 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,318 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 599ebf562fdca6bd | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,318 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: d9666d4a4bc5d432 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,318 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 75d1a69a3784aa29 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,318 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 283c5b5ca86881ba | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,318 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 7896ae07d2a353b9 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,318 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 91d042d674e4e2c7 | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,318 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 5bb9a23c7450e7db | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
2025-11-14 11:25:48,318 - reasoning_library.security - CRITICAL - [SECURITY] RATE_LIMIT_EXCEEDED | Severity: CRITICAL | Source: unknown | Action: unknown | Event ID: 36c9582cf8ec2caf | Patterns:  - /Users/eringreen/Development/reasoning_library/src/reasoning_library/security_logging.py:299
